Year,farm_id,month,month_str,milking_cows,herd_size,milk_yield_litres,num_parlour_units,milkpump_type,vacuumpump_power_kw,VSD,coolingsystem_directexpansion,coolingsystem_icebank,coolingsystem_platecooler,coolingsystem_waterchillingunit,hotwash_freq,re_thermal_m3,hotwatertank_capacity_litres,bulktank_capacity_litres,waterheating_power_elec_kw,waterheating_power_gas_kw,waterheating_power_oil_kw,quantity_diesel_litres,quantity_petrol_litres,quantity_elec_kwh,re_solarpv_kw,re_wind_kw,res_capacity_kw,low_energy_lighting,night_rate_electricity,heat_recovery,green_electricity,milking_duration_hours,milking_frequency
2015,82,10,Oct,301,307,146153,50,Variable Speed Pump,15,yes,no,yes,yes,no,OAD,0,1200,25000,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,2,once a day milking
2015,82,11,nov,213,307,68269,50,Variable Speed Pump,15,yes,no,yes,yes,no,OAD,0,1200,25000,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,2,once a day milking
2015,82,12,Dec,58,398,26315,50,Variable Speed Pump,15,yes,no,yes,yes,no,OAD,0,1200,25000,6,0,0,664,17,12999,1,9,17,yes,yes,yes,yes,2,once a day milking
2015,83,1,Jan,82,344,20369,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,2,Feb,45,387,13368,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,3,Mar,265,412,150917,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,4,Apr,378,425,259948,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,5,May,412,417,314835,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,6,Jun,412,411,282302,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,7,Jul,411,406,237401,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,8,Aug,406,406,209766,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,9,Sep,406,406,177925,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,10,Oct,405,404,150305,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,11,nov,403,401,129437,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,83,12,Dec,380,352,119093,60,Variable Speed Pump,14,yes,yes,no,yes,no,OAD,0,1300,32000,0,6,0,1000,200,NaN,0,11,NaN,yes,yes,yes,yes,1.5,once a day milking
2015,84,1,Jan,247,249,0,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,2,Feb,204,317,36543,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,3,Mar,295,326,154128,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,4,Apr,321,321,209882,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,5,May,320,318,206124,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,6,Jun,317,316,188976,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,7,Jul,315,311,183074,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,8,Aug,309,309,215887,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,9,Sep,303,297,150957,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,10,Oct,297,295,138816,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,11,nov,241,295,71039,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
2015,84,12,Dec,118,275,19582,50,Variable Speed Pump,15,yes,yes,no,yes,no,OAD,0,500,22000,3,6,0,932,53,11793,7,11,11,no,no,no,no,2.5,twice a day milking
